/gps/hist/point 0.09695655615935915 20.0
/gps/hist/point 0.1131595665278609 22.0
/gps/hist/point 0.13207036227366312 31.0
/gps/hist/point 0.1541414581753642 42.0
/gps/hist/point 0.17990099155778333 49.0
/gps/hist/point 0.20996536004384417 38.0
/gps/hist/point 0.24505397127942602 46.0
/gps/hist/point 0.28600645757603915 52.0
/gps/hist/point 0.33380276739903075 49.0
/gps/hist/point 0.38958661446875603 69.0
/gps/hist/point 0.4546928455862402 80.0
/gps/hist/point 0.530679382065612 77.0
/gps/hist/point 0.6193644990970606 104.0
/gps/hist/point 0.722870335094958 116.0
/gps/hist/point 0.8436736721624843 117.0
/gps/hist/point 0.9846652027941251 127.0
/gps/hist/point 1.1492187010036998 178.0
/gps/hist/point 1.3412717530678957 179.0
/gps/hist/point 1.5654199796841295 214.0
/gps/hist/point 1.8270270041765377 255.0
/gps/hist/point 2.1323527981697636 240.0
/gps/hist/point 2.4887034759027853 319.0
/gps/hist/point 2.904606121598052 260.0
/gps/hist/point 3.390012833314499 324.0
/gps/hist/point 3.9565388658322607 265.0
/gps/hist/point 4.617740571069106 340.0
/gps/hist/point 5.389439786840596 417.0
/gps/hist/point 6.290102436234466 348.0
/gps/hist/point 7.341280397070116 355.0
/gps/hist/point 8.5681272148995 177.0
/gps/hist/point 10.0 87.0

