/gps/hist/point 1.2618568830660185e-09 7.0
/gps/hist/point 1.5922827933410938e-09 4.0
/gps/hist/point 2.009233002565046e-09 4.0
/gps/hist/point 2.535364493970117e-09 7.0
/gps/hist/point 3.1992671377973846e-09 13.0
/gps/hist/point 4.0370172585965495e-09 22.0
/gps/hist/point 5.094138014816386e-09 35.0
/gps/hist/point 6.428073117284319e-09 64.0
/gps/hist/point 8.111308307896856e-09 96.0
/gps/hist/point 1.0235310218990269e-08 140.0
/gps/hist/point 1.2915496650148827e-08 209.0
/gps/hist/point 1.6297508346206433e-08 322.0
/gps/hist/point 2.0565123083486514e-08 414.0
/gps/hist/point 2.5950242113997372e-08 613.0
/gps/hist/point 3.274549162877732e-08 709.0
/gps/hist/point 4.132012400115334e-08 920.0
/gps/hist/point 5.2140082879996844e-08 981.0
/gps/hist/point 6.579332246575682e-08 1028.0
/gps/hist/point 8.302175681319736e-08 976.0
/gps/hist/point 1.0476157527896662e-07 743.0
/gps/hist/point 1.3219411484660288e-07 490.0
/gps/hist/point 1.668100537200059e-07 256.0
/gps/hist/point 2.104904144512022e-07 111.0
/gps/hist/point 2.656087782946684e-07 59.0
/gps/hist/point 3.3516026509388407e-07 41.0
/gps/hist/point 4.229242874389499e-07 33.0
/gps/hist/point 5.336699231206302e-07 19.0
/gps/hist/point 6.734150657750828e-07 24.0
/gps/hist/point 8.497534359086439e-07 22.0
/gps/hist/point 1.0722672220103232e-06 28.0
/gps/hist/point 1.3530477745798075e-06 28.0
/gps/hist/point 1.7073526474706886e-06 17.0
/gps/hist/point 2.1544346900318865e-06 29.0
/gps/hist/point 2.71858824273294e-06 14.0
/gps/hist/point 3.430469286314919e-06 27.0
/gps/hist/point 4.328761281083061e-06 25.0
/gps/hist/point 5.4622772176843374e-06 22.0
/gps/hist/point 6.892612104349695e-06 25.0
/gps/hist/point 8.697490026177835e-06 21.0
/gps/hist/point 1.0974987654930568e-05 18.0
/gps/hist/point 1.3848863713938717e-05 23.0
/gps/hist/point 1.747528400007683e-05 16.0
/gps/hist/point 2.2051307399030455e-05 22.0
/gps/hist/point 2.782559402207126e-05 27.0
/gps/hist/point 3.511191734215127e-05 21.0
/gps/hist/point 4.430621457583878e-05 16.0
/gps/hist/point 5.590810182512223e-05 27.0
/gps/hist/point 7.054802310718646e-05 13.0
/gps/hist/point 8.902150854450393e-05 21.0
/gps/hist/point 0.00011233240329780266 17.0
/gps/hist/point 0.00014174741629268049 25.0
/gps/hist/point 0.0001788649529057435 20.0
/gps/hist/point 0.00022570197196339215 17.0
/gps/hist/point 0.0002848035868435799 19.0
/gps/hist/point 0.00035938136638046257 18.0
/gps/hist/point 0.00045348785081285824 21.0
/gps/hist/point 0.0005722367659350221 11.0
/gps/hist/point 0.0007220809018385456 16.0
/gps/hist/point 0.0009111627561154887 23.0
/gps/hist/point 0.0011497569953977356 12.0
/gps/hist/point 0.0014508287784959402 17.0
/gps/hist/point 0.001830738280295366 23.0
/gps/hist/point 0.002310129700083158 18.0
/gps/hist/point 0.002915053062825176 15.0
/gps/hist/point 0.0036783797718286343 14.0
/gps/hist/point 0.004641588833612782 16.0
/gps/hist/point 0.005857020818056662 15.0
/gps/hist/point 0.007390722033525776 23.0
/gps/hist/point 0.0093260334688322 23.0
/gps/hist/point 0.011768119524349991 20.0
/gps/hist/point 0.014849682622544635 22.0
/gps/hist/point 0.01873817422860383 15.0
/gps/hist/point 0.023644894126454073 17.0
/gps/hist/point 0.029836472402833405 19.0
/gps/hist/point 0.03764935806792464 18.0
/gps/hist/point 0.047508101621027934 17.0
/gps/hist/point 0.05994842503189409 19.0
/gps/hist/point 0.07564633275546291 23.0
/gps/hist/point 0.09545484566618327 11.0
/gps/hist/point 0.12045035402587836 19.0
/gps/hist/point 0.1519911082952933 23.0
/gps/hist/point 0.1917910261672485 25.0
/gps/hist/point 0.24201282647943834 29.0
/gps/hist/point 0.30538555088334124 45.0
/gps/hist/point 0.3853528593710535 40.0
/gps/hist/point 0.4862601580065353 32.0
/gps/hist/point 0.6135907273413164 45.0
/gps/hist/point 0.7742636826811278 61.0
/gps/hist/point 0.9770099572992247 48.0
/gps/hist/point 1.2328467394420635 38.0
/gps/hist/point 1.5556761439304723 30.0
/gps/hist/point 1.9630406500402684 11.0
/gps/hist/point 2.4770763559917137 2.0
/gps/hist/point 3.1257158496882353 0.0
